The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
   105      -1161        5.055600             0.402197 
   106      -1160        5.057243             0.407253 
   107      -1159        5.058887             0.412311 
   108      -1158        5.060530             0.417371 
   109      -1157        5.062174             0.422433 
   110      -1156        5.063817             0.427496 
   111      -1155        5.065460             0.432560 
   112      -1154        5.067103             0.437626 
   113      -1153        5.068746             0.442694 
   114      -1152        5.070389             0.447764 
   115      -1151        5.072031             0.452835 
   116      -1150        5.073674             0.457908 
   117      -1149        5.075316             0.462983 
   118      -1148        5.076959             0.468059 
   119      -1147        5.078601             0.473136 
   120      -1146        5.080243             0.478216 
   121      -1145        5.081885             0.483297 
   122      -1144        5.083527             0.488380 
   123      -1143        5.085169             0.493464 
   124      -1142        5.086811             0.498550 
   125      -1141        5.088453             0.503638 
   126      -1140        5.090095             0.508727 
   127      -1139        5.091736             0.513818 
   128      -1138        5.093378             0.518910 
   129      -1137        5.095019             0.524005 
   130      -1136        5.096660             0.529100 
   131      -1135        5.098301             0.534198 
   132      -1134        5.099942             0.539297 
   133      -1133        5.101583             0.544398 
   134      -1132        5.103224             0.549500 
   135      -1131        5.104865             0.554604 
   136      -1130        5.106506             0.559710 
   137      -1129        5.108146             0.564817 
   138      -1128        5.109787             0.569926 
   139      -1127        5.111427             0.575037 
   140      -1126        5.113067             0.580149 
   141      -1125        5.114708             0.585263 
   142      -1124        5.116348             0.590378 
   143      -1123        5.117988             0.595496 
   144      -1122        5.119627             0.600614 
   145      -1121        5.121267             0.605735 
   146      -1120        5.122907             0.610857 
   147      -1119        5.124547             0.615981 
   148      -1118        5.126186             0.621106 
   149      -1117        5.127825             0.626233 
   150      -1116        5.129465             0.631362 
   151      -1115        5.131104             0.636492 
   152      -1114        5.132743             0.641624 
   153      -1113        5.134382             0.646757 
   154      -1112        5.136021             0.651893 
   155      -1111        5.137660             0.657030 
   156      -1110        5.139299             0.662168 
   157      -1109        5.140937             0.667308 
   158      -1108        5.142576             0.672450 
   159      -1107        5.144214             0.677593 
   160      -1106        5.145853             0.682738 
   161      -1105        5.147491             0.687885 
   162      -1104        5.149129             0.693033 
   163      -1103        5.150767             0.698183 
   164      -1102        5.152405             0.703335 
   165      -1101        5.154043             0.708488 
   166      -1100        5.155681             0.713643 
   167      -1099        5.157318             0.718799 
   168      -1098        5.158956             0.723958 
   169      -1097        5.160593             0.729117 
   170      -1096        5.162231             0.734279 
   171      -1095        5.163868             0.739442 
   172      -1094        5.165505             0.744606 
   173      -1093        5.167142             0.749773 
   174      -1092        5.168779             0.754941 
   175      -1091        5.170416             0.760110 
   176      -1090        5.172053             0.765282 
   177      -1089        5.173689             0.770454 
   178      -1088        5.175326             0.775629 
   179      -1087        5.176963             0.780805 
   180      -1086        5.178599             0.785983 
   181      -1085        5.180235             0.791162 
   182      -1084        5.181871             0.796343 
   183      -1083        5.183508             0.801526 
   184      -1082        5.185144             0.806710 
   185      -1081        5.186780             0.811896 
   186      -1080        5.188415             0.817084 
   187      -1079        5.190051             0.822273 
   188      -1078        5.191687             0.827464 
   189      -1077        5.193322             0.832657 
   190      -1076        5.194958             0.837851 
   191      -1075        5.196593             0.843046 
   192      -1074        5.198228             0.848244 
   193      -1073        5.199863             0.853443 
   194      -1072        5.201498             0.858644 
   195      -1071        5.203133             0.863846 
   196      -1070        5.204768             0.869050 
   197      -1069        5.206403             0.874255 
   198      -1068        5.208038             0.879463 
   199      -1067        5.209672             0.884672 
   200      -1066        5.211307             0.889882 
   201      -1065        5.212941             0.895094 
   202      -1064        5.214575             0.900308 
   203      -1063        5.216209             0.905523 
   204      -1062        5.217844             0.910740 
   205      -1061        5.219477             0.915959 
   206      -1060        5.221111             0.921179 
   207      -1059        5.222745             0.926401 
   208      -1058        5.224379             0.931625 
   209      -1057        5.226012             0.936850 
   210      -1056        5.227646             0.942077 
   211      -1055        5.229279             0.947305 
   212      -1054        5.230913             0.952535 
   213      -1053        5.232546             0.957767 
   214      -1052        5.234179             0.963000 
   215      -1051        5.235812             0.968235 
   216      -1050        5.237445             0.973472 
   217      -1049        5.239078             0.978710 
   218      -1048        5.240710             0.983950 
   219      -1047        5.242343             0.989192 
   220      -1046        5.243976             0.994435 
   221      -1045        5.245608             0.999680 
   222      -1044        5.247240             1.004926 
   223      -1043        5.248873             1.010174 
   224      -1042        5.250505             1.015424 
   225      -1041        5.252137             1.020675 
   226      -1040        5.253769             1.025928 
   227      -1039        5.255400             1.031183 
   228      -1038        5.257032             1.036439 
   229      -1037        5.258664             1.041697 
   230      -1036        5.260295             1.046956 
   231      -1035        5.261927             1.052217 
   232      -1034        5.263558             1.057480 
   233      -1033        5.265190             1.062744 
   234      -1032        5.266821             1.068010 
   235      -1031        5.268452             1.073278 
   236      -1030        5.270083             1.078547 
   237      -1029        5.271714             1.083818 
   238      -1028        5.273344             1.089091 
   239      -1027        5.274975             1.094365 
   240      -1026        5.276606             1.099641 
   241      -1025        5.278236             1.104918 
   242      -1024        5.279867             1.110197 
   243      -1023        5.281497             1.115478 
   244      -1022        5.283127             1.120760 
   245      -1021        5.284757             1.126044 
   246      -1020        5.286387             1.131330 
   247      -1019        5.288017             1.136617 
   248      -1018        5.289647             1.141906 
   249      -1017        5.291277             1.147196 
   250      -1016        5.292906             1.152488 
   251      -1015        5.294536             1.157782 
   252      -1014        5.296165             1.163077 
   253      -1013        5.297794             1.168374 
   254      -1012        5.299424             1.173673 
   255      -1011        5.301053             1.178973 
   256      -1010        5.302682             1.184275 
   257      -1009        5.304311             1.189579 
   258      -1008        5.305940             1.194884 
   259      -1007        5.307568             1.200190 
   260      -1006        5.309197             1.205499 
   261      -1005        5.310826             1.210809 
   262      -1004        5.312454             1.216120 
   263      -1003        5.314082             1.221434 
   264      -1002        5.315711             1.226749 
   265      -1001        5.317339             1.232065 
   266      -1000        5.318967             1.237383 
   267       -999        5.320595             1.242703 
   268       -998        5.322223             1.248025 
   269       -997        5.323850             1.253348 
   270       -996        5.325478             1.258672 
   271       -995        5.327106             1.263999 
   272       -994        5.328733             1.269326 
   273       -993        5.330361             1.274656 
   274       -992        5.331988             1.279987 
   275       -991        5.333615             1.285320 
   276       -990        5.335242             1.290654 
   277       -989        5.336869             1.295990 
   278       -988        5.338496             1.301328 
   279       -987        5.340123             1.306667 
   280       -986        5.341750             1.312008 
   281       -985        5.343376             1.317351 
   282       -984        5.345003             1.322695 
   283       -983        5.346629             1.328041 
   284       -982        5.348255             1.333388 
   285       -981        5.349882             1.338737 
   286       -980        5.351508             1.344088 
   287       -979        5.353134             1.349440 
   288       -978        5.354760             1.354794 
   289       -977        5.356386             1.360150 
   290       -976        5.358011             1.365507 
   291       -975        5.359637             1.370866 
   292       -974        5.361262             1.376226 
   293       -973        5.362888             1.381589 
   294       -972        5.364513             1.386952 
   295       -971        5.366139             1.392318 
   296       -970        5.367764             1.397685 
   297       -969        5.369389             1.403053 
   298       -968        5.371014             1.408423 
   299       -967        5.372639             1.413795 
   300       -966        5.374263             1.419169 
   301       -965        5.375888             1.424544 
   302       -964        5.377513             1.429920 
   303       -963        5.379137             1.435299 
   304       -962        5.380761             1.440679 
   305       -961        5.382386             1.446060 
   306       -960        5.384010             1.451443 
   307       -959        5.385634             1.456828 
   308       -958        5.387258             1.462215 
   309       -957        5.388882             1.467603 
   310       -956        5.390506             1.472992 
   311       -955        5.392129             1.478384 
   312       -954        5.393753             1.483777 
   313       -953        5.395377             1.489171 
   314       -952        5.397000             1.494567 
   315       -951        5.398623             1.499965 
   316       -950        5.400246             1.505365 
   317       -949        5.401870             1.510766 
   318       -948        5.403493             1.516168 
   319       -947        5.405116             1.521573 
   320       -946        5.406738             1.526979 
   321       -945        5.408361             1.532386 
   322       -944        5.409984             1.537795 
   323       -943        5.411606             1.543206 
   324       -942        5.413229             1.548619 
   325       -941        5.414851             1.554033 
   326       -940        5.416473             1.559448 
   327       -939        5.418095             1.564866 
   328       -938        5.419718             1.570284 
   329       -937        5.421339             1.575705 
   330       -936        5.422961             1.581127 
   331       -935        5.424583             1.586551 
   332       -934        5.426205             1.591976 
   333       -933        5.427826             1.597403 
   334       -932        5.429448             1.602832 
   335       -931        5.431069             1.608262 
   336       -930        5.432690             1.613694 
   337       -929        5.434312             1.619128 
   338       -928        5.435933             1.624563 
   339       -927        5.437554             1.629999 
   340       -926        5.439175             1.635438 
   341       -925        5.440795             1.640878 
   342       -924        5.442416             1.646319 
   343       -923        5.444037             1.651763 
   344       -922        5.445657             1.657208 
   345       -921        5.447278             1.662654 
   346       -920        5.448898             1.668102 
   347       -919        5.450518             1.673552 
   348       -918        5.452138             1.679003 
   349       -917        5.453758             1.684456 
   350       -916        5.455378             1.689911 
   351       -915        5.456998             1.695367 
   352       -914        5.458618             1.700825 
   353       -913        5.460237             1.706284 
   354       -912        5.461857             1.711745 
   355       -911        5.463476             1.717208 
   356       -910        5.465096             1.722672 
   357       -909        5.466715             1.728138 
   358       -908        5.468334             1.733605 
   359       -907        5.469953             1.739075 
   360       -906        5.471572             1.744545 
   361       -905        5.473191             1.750018 
   362       -904        5.474810             1.755492 
   363       -903        5.476428             1.760967 
   364       -902        5.478047             1.766445 
   365       -901        5.479665             1.771923 
   366       -900        5.481284             1.777404 
   367       -899        5.482902             1.782886 
   368       -898        5.484520             1.788370 
   369       -897        5.486138             1.793855 
   370       -896        5.487756             1.799342 
   371       -895        5.489374             1.804831 
   372       -894        5.490992             1.810321 
   373       -893        5.492610             1.815813 
   374       -892        5.494227             1.821306 
   375       -891        5.495845             1.826801 
   376       -890        5.497462             1.832298 
   377       -889        5.499079             1.837796 
   378       -888        5.500697             1.843296 
   379       -887        5.502314             1.848797 
   380       -886        5.503931             1.854300 
   381       -885        5.505548             1.859805 
   382       -884        5.507164             1.865312 
   383       -883        5.508781             1.870820 
   384       -882        5.510398             1.876329 
   385       -881        5.512014             1.881840 
   386       -880        5.513631             1.887353 
   387       -879        5.515247             1.892868 
   388       -878        5.516863             1.898384 
   389       -877        5.518480             1.903901 
   390       -876        5.520096             1.909421 
   391       -875        5.521712             1.914942 
   392       -874        5.523327             1.920464 
   393       -873        5.524943             1.925988 
   394       -872        5.526559             1.931514 
   395       -871        5.528174             1.937041 
   396       -870        5.529790             1.942570 
   397       -869        5.531405             1.948101 
   398       -868        5.533020             1.953633 
   399       -867        5.534636             1.959167 
   400       -866        5.536251             1.964702 
   401       -865        5.537866             1.970239 
   402       -864        5.539481             1.975778 
   403       -863        5.541095             1.981318 
   404       -862        5.542710             1.986860 
   405       -861        5.544325             1.992404 
   406       -860        5.545939             1.997949 
   407       -859        5.547553             2.003496 
   408       -858        5.549168             2.009044 
   409       -857        5.550782             2.014594 
   410       -856        5.552396             2.020146 
   411       -855        5.554010             2.025699 
   412       -854        5.555624             2.031254 
   413       -853        5.557238             2.036810 
   414       -852        5.558852             2.042368 
   415       -851        5.560465             2.047928 
   416       -850        5.562079             2.053489 
   417       -849        5.563692             2.059052 
   418       -848        5.565305             2.064616 
   419       -847        5.566919             2.070183 
   420       -846        5.568532             2.075750 
   421       -845        5.570145             2.081320 
   422       -844        5.571758             2.086891 
   423       -843        5.573371             2.092463 
   424       -842        5.574983             2.098037 
   425       -841        5.576596             2.103613 
   426       -840        5.578209             2.109190 
   427       -839        5.579821             2.114769 
   428       -838        5.581433             2.120350 
   429       -837        5.583046             2.125932 
   430       -836        5.584658             2.131516 
   431       -835        5.586270             2.137102 
   432       -834        5.587882             2.142689 
   433       -833        5.589494             2.148277 
   434       -832        5.591106             2.153868 
   435       -831        5.592717             2.159460 
   436       -830        5.594329             2.165053 
   437       -829        5.595940             2.170648 
   438       -828        5.597552             2.176245 
   439       -827        5.599163             2.181843 
   440       -826        5.600774             2.187443 
   441       -825        5.602385             2.193045 
   442       -824        5.603996             2.198648 
   443       -823        5.605607             2.204253 
   444       -822        5.607218             2.209859 
   445       -821        5.608829             2.215467 
   446       -820        5.610439             2.221077 
   447       -819        5.612050             2.226688 
   448       -818        5.613660             2.232301 
   449       -817        5.615271             2.237916 
   450       -816        5.616881             2.243532 
   451       -815        5.618491             2.249149 
   452       -814        5.620101             2.254769 
   453       -813        5.621711             2.260390 
   454       -812        5.623321             2.266012 
   455       -811        5.624931             2.271636 
   456       -810        5.626540             2.277262 
   457       -809        5.628150             2.282889 
   458       -808        5.629759             2.288518 
   459       -807        5.631369             2.294149 
   460       -806        5.632978             2.299781 
   461       -805        5.634587             2.305415 
   462       -804        5.636196             2.311050 
   463       -803        5.637805             2.316687 
   464       -802        5.639414             2.322326 
   465       -801        5.641023             2.327966 
   466       -800        5.642631             2.333608 
   467       -799        5.644240             2.339251 
   468       -798        5.645848             2.344896 
   469       -797        5.647457             2.350543 
   470       -796        5.649065             2.356191 
   471       -795        5.650673             2.361841 
   472       -794        5.652281             2.367493 
   473       -793        5.653889             2.373146 
   474       -792        5.655497             2.378800 
   475       -791        5.657105             2.384457 
   476       -790        5.658713             2.390115 
   477       -789        5.660320             2.395774 
   478       -788        5.661928             2.401435 
   479       -787        5.663535             2.407098 
   480       -786        5.665143             2.412762 
   481       -785        5.666750             2.418428 
   482       -784        5.668357             2.424096 
   483       -783        5.669964             2.429765 
   484       -782        5.671571             2.435436 
   485       -781        5.673178             2.441108 
   486       -780        5.674785             2.446782 
   487       -779        5.676391             2.452458 
   488       -778        5.677998             2.458135 
   489       -777        5.679604             2.463814 
   490       -776        5.681211             2.469494 
   491       -775        5.682817             2.475176 
   492       -774        5.684423             2.480860 
   493       -773        5.686029             2.486545 
   494       -772        5.687635             2.492232 
   495       -771        5.689241             2.497920 
   496       -770        5.690847             2.503610 
   497       -769        5.692452             2.509302 
   498       -768        5.694058             2.514995 
   499       -767        5.695663             2.520690 
   500       -766        5.697269             2.526386 
   501       -765        5.698874             2.532084 
   502       -764        5.700479             2.537784 
   503       -763        5.702084             2.543485 
   504       -762        5.703689             2.549188 
   505       -761        5.705294             2.554893 
   506       -760        5.706899             2.560599 
   507       -759        5.708504             2.566307 
   508       -758        5.710108             2.572016 
   509       -757        5.711713             2.577727 
   510       -756        5.713317             2.583439 
   511       -755        5.714921             2.589153 
   512       -754        5.716526             2.594869 
   513       -753        5.718130             2.600587 
   514       -752        5.719734             2.606305 
   515       -751        5.721338             2.612026 
   516       -750        5.722942             2.617748 
   517       -749        5.724545             2.623472 
   518       -748        5.726149             2.629197 
   519       -747        5.727753             2.634924 
   520       -746        5.729356             2.640653 
   521       -745        5.730959             2.646383 
   522       -744        5.732563             2.652115 
   523       -743        5.734166             2.657848 
   524       -742        5.735769             2.663583 
   525       -741        5.737372             2.669320 
   526       -740        5.738975             2.675058 
   527       -739        5.740577             2.680797 
   528       -738        5.742180             2.686539 
   529       -737        5.743783             2.692282 
   530       -736        5.745385             2.698026 
   531       -735        5.746987             2.703773 
   532       -734        5.748590             2.709520 
   533       -733        5.750192             2.715270 
   534       -732        5.751794             2.721021 
   535       -731        5.753396             2.726773 
   536       -730        5.754998             2.732528 
   537       -729        5.756600             2.738283 
   538       -728        5.758201             2.744041 
   539       -727        5.759803             2.749800 
   540       -726        5.761404             2.755560 
   541       -725        5.763006             2.761323 
   542       -724        5.764607             2.767086 
   543       -723        5.766208             2.772852 
   544       -722        5.767810             2.778619 
   545       -721        5.769411             2.784387 
   546       -720        5.771011             2.790158 
   547       -719        5.772612             2.795929 
   548       -718        5.774213             2.801703 
   549       -717        5.775814             2.807478 
   550       -716        5.777414             2.813254 
   551       -715        5.779015             2.819033 
   552       -714        5.780615             2.824813 
   553       -713        5.782215             2.830594 
   554       -712        5.783815             2.836377 
   555       -711        5.785415             2.842162 
   556       -710        5.787015             2.847948 
   557       -709        5.788615             2.853736 
   558       -708        5.790215             2.859525 
   559       -707        5.791815             2.865316 
   560       -706        5.793414             2.871109 
   561       -705        5.795014             2.876903 
   562       -704        5.796613             2.882699 
   563       -703        5.798212             2.888496 
   564       -702        5.799811             2.894295 
   565       -701        5.801411             2.900096 
   566       -700        5.803010             2.905898 
   567       -699        5.804608             2.911702 
   568       -698        5.806207             2.917507 
   569       -697        5.807806             2.923314 
   570       -696        5.809405             2.929123 
   571       -695        5.811003             2.934933 
   572       -694        5.812601             2.940745 
   573       -693        5.814200             2.946558 
   574       -692        5.815798             2.952373 
   575       -691        5.817396             2.958190 
   576       -690        5.818994             2.964008 
   577       -689        5.820592             2.969828 
   578       -688        5.822190             2.975649 
   579       -687        5.823788             2.981472 
   580       -686        5.825385             2.987297 
   581       -685        5.826983             2.993123 
   582       -684        5.828580             2.998951 
   583       -683        5.830177             3.004780 
   584       -682        5.831775             3.010611 
   585       -681        5.833372             3.016444 
   586       -680        5.834969             3.022278 
   587       -679        5.836566             3.028114 
   588       -678        5.838163             3.033951 
   589       -677        5.839759             3.039790 
   590       -676        5.841356             3.045630 
   591       -675        5.842953             3.051473 
   592       -674        5.844549             3.057316 
   593       -673        5.846145             3.063162 
   594       -672        5.847742             3.069009 
   595       -671        5.849338             3.074857 
   596       -670        5.850934             3.080707 
   597       -669        5.852530             3.086559 
   598       -668        5.854126             3.092412 
   599       -667        5.855722             3.098267 
   600       -666        5.857317             3.104124 
   601       -665        5.858913             3.109982 
   602       -664        5.860508             3.115842 
   603       -663        5.862104             3.121703 
   604       -662        5.863699             3.127566 
   605       -661        5.865294             3.133430 
   606       -660        5.866889             3.139296 
   607       -659        5.868484             3.145164 
   608       -658        5.870079             3.151033 
   609       -657        5.871674             3.156904 
   610       -656        5.873269             3.162777 
   611       -655        5.874864             3.168651 
   612       -654        5.876458             3.174526 
   613       -653        5.878052             3.180404 
   614       -652        5.879647             3.186283 
   615       -651        5.881241             3.192163 
   616       -650        5.882835             3.198045 
   617       -649        5.884429             3.203929 
   618       -648        5.886023             3.209814 
   619       -647        5.887617             3.215701 
   620       -646        5.889211             3.221589 
   621       -645        5.890804             3.227479 
   622       -644        5.892398             3.233371 
   623       -643        5.893991             3.239264 
   624       -642        5.895585             3.245159 
   625       -641        5.897178             3.251055 
   626       -640        5.898771             3.256953 
   627       -639        5.900364             3.262853 
   628       -638        5.901957             3.268754 
   629       -637        5.903550             3.274657 
   630       -636        5.905143             3.280561 
   631       -635        5.906736             3.286467 
   632       -634        5.908328             3.292374 
   633       -633        5.909921             3.298283 
   634       -632        5.911513             3.304194 
   635       -631        5.913105             3.310107 
   636       -630        5.914698             3.316020 
   637       -629        5.916290             3.321936 
   638       -628        5.917882             3.327853 
   639       -627        5.919474             3.333772 
   640       -626        5.921065             3.339692 
   641       -625        5.922657             3.345614 
   642       -624        5.924249             3.351537 
   643       -623        5.925840             3.357462 
   644       -622        5.927432             3.363389 
   645       -621        5.929023             3.369317 
   646       -620        5.930614             3.375247 
   647       -619        5.932205             3.381178 
   648       -618        5.933796             3.387111 
   649       -617        5.935387             3.393046 
   650       -616        5.936978             3.398982 
   651       -615        5.938569             3.404920 
   652       -614        5.940160             3.410859 
   653       -613        5.941750             3.416800 
   654       -612        5.943341             3.422743 
   655       -611        5.944931             3.428687 
   656       -610        5.946521             3.434633 
   657       -609        5.948111             3.440580 
   658       -608        5.949701             3.446529 
   659       -607        5.951291             3.452479 
   660       -606        5.952881             3.458431 
   661       -605        5.954471             3.464385 
   662       -604        5.956061             3.470340 
   663       -603        5.957650             3.476297 
   664       -602        5.959240             3.482256 
   665       -601        5.960829             3.488216 
   666       -600        5.962418             3.494177 
   667       -599        5.964008             3.500141 
   668       -598        5.965597             3.506105 
   669       -597        5.967186             3.512072 
   670       -596        5.968775             3.518040 
   671       -595        5.970363             3.524009 
   672       -594        5.971952             3.529980 
   673       -593        5.973541             3.535953 
   674       -592        5.975129             3.541928 
   675       -591        5.976718             3.547903 
   676       -590        5.978306             3.553881 
   677       -589        5.979894             3.559860 
   678       -588        5.981482             3.565841 
   679       -587        5.983070             3.571823 
   680       -586        5.984658             3.577807 
   681       -585        5.986246             3.583792 
   682       -584        5.987834             3.589779 
   683       -583        5.989422             3.595768 
   684       -582        5.991009             3.601758 
   685       -581        5.992597             3.607750 
   686       -580        5.994184             3.613743 
   687       -579        5.995771             3.619738 
   688       -578        5.997358             3.625735 
   689       -577        5.998945             3.631733 
   690       -576        6.000532             3.637733 
   691       -575        6.002119             3.643734 
   692       -574        6.003706             3.649737 
   693       -573        6.005293             3.655742 
   694       -572        6.006879             3.661748 
   695       -571        6.008466             3.667755 
   696       -570        6.010052             3.673765 
   697       -569        6.011638             3.679775 
   698       -568        6.013225             3.685788 
   699       -567        6.014811             3.691802 
   700       -566        6.016397             3.697818 
   701       -565        6.017983             3.703835 
   702       -564        6.019568             3.709854 
   703       -563        6.021154             3.715874 
   704       -562        6.022740             3.721896 
   705       -561        6.024325             3.727919 
   706       -560        6.025911             3.733944 
   707       -559        6.027496             3.739971 
   708       -558        6.029081             3.745999 
   709       -557        6.030666             3.752029 
   710       -556        6.032251             3.758061 
   711       -555        6.033836             3.764094 
   712       -554        6.035421             3.770128 
   713       -553        6.037006             3.776165 
   714       -552        6.038590             3.782202 
   715       -551        6.040175             3.788242 
   716       -550        6.041759             3.794283 
   717       -549        6.043344             3.800325 
   718       -548        6.044928             3.806370 
   719       -547        6.046512             3.812415 
   720       -546        6.048096             3.818463 
   721       -545        6.049679             3.824511 
   722       -544        6.051259             3.830562 
   723       -543        6.052837             3.836614 
   724       -542        6.054413             3.842668 
   725       -541        6.055987             3.848723 
   726       -540        6.057559             3.854780 
   727       -539        6.059129             3.860838 
   728       -538        6.060697             3.866898 
   729       -537        6.062263             3.872959 
   730       -536        6.063826             3.879022 
   731       -535        6.065388             3.885087 
   732       -534        6.066947             3.891153 
   733       -533        6.068504             3.897221 
   734       -532        6.070059             3.903290 
   735       -531        6.071612             3.909361 
   736       -530        6.073163             3.915433 
   737       -529        6.074712             3.921507 
   738       -528        6.076259             3.927583 
   739       -527        6.077803             3.933660 
   740       -526        6.079346             3.939738 
   741       -525        6.080886             3.945818 
   742       -524        6.082425             3.951900 
   743       -523        6.083961             3.957983 
   744       -522        6.085495             3.964068 
   745       -521        6.087027             3.970154 
   746       -520        6.088557             3.976242 
   747       -519        6.090085             3.982331 
   748       -518        6.091610             3.988422 
   749       -517        6.093134             3.994515 
   750       -516        6.094656             4.000609 
   751       -515        6.096175             4.006704 
   752       -514        6.097692             4.012801 
   753       -513        6.099208             4.018899 
   754       -512        6.100721             4.024999 
   755       -511        6.102232             4.031101 
   756       -510        6.103741             4.037204 
   757       -509        6.105247             4.043308 
   758       -508        6.106752             4.049414 
   759       -507        6.108255             4.055522 
   760       -506        6.109755             4.061631 
   761       -505        6.111254             4.067741 
   762       -504        6.112750             4.073853 
   763       -503        6.114244             4.079967 
   764       -502        6.115736             4.086082 
   765       -501        6.117226             4.092198 
   766       -500        6.118714             4.098316 
   767       -499        6.120200             4.104436 
   768       -498        6.121684             4.110557 
   769       -497        6.123165             4.116679 
   770       -496        6.124645             4.122803 
   771       -495        6.126122             4.128928 
   772       -494        6.127597             4.135055 
   773       -493        6.129071             4.141184 
   774       -492        6.130542             4.147313 
   775       -491        6.132011             4.153445 
   776       -490        6.133478             4.159577 
   777       -489        6.134942             4.165712 
   778       -488        6.136405             4.171847 
   779       -487        6.137866             4.177984 
   780       -486        6.139324             4.184123 
   781       -485        6.140781             4.190263 
   782       -484        6.142235             4.196405 
   783       -483        6.143687             4.202547 
   784       -482        6.145137             4.208692 
   785       -481        6.146585             4.214838 
   786       -480        6.148031             4.220985 
   787       -479        6.149475             4.227134 
   788       -478        6.150916             4.233284 
